"income","female","age","job","num_dependents","rent","own_res","new_car","chk_acct","sav_acct","num_accts","mobile","product"
9310,"0",32,"1",1,"0","1","1",1,1,1,"0",0
22780,"0",28,"2",1,"0","1","1",1,1,1,"0",0
26470,"0",44,"2",2,"1","0","0",0,2,2,"0",3
9310,"0",32,"1",1,"0","1","1",1,1,1,"0",0
11080,"0",28,"2",1,"0","1","0",0,0,3,"0",0
38350,"0",45,"1",1,"0","1","0",3,4,4,"0",4
12640,"0",57,"1",1,"1","0","0",3,4,4,"0",4
19010,"0",29,"3",1,"1","0","0",3,1,2,"0",4
9390,"0",28,"2",1,"0","1","1",2,2,3,"0",0
6180,"0",56,"2",1,"0","1","0",3,0,4,"0",4
38120,"0",23,"2",1,"0","1","0",3,1,1,"1",4
14420,"0",32,"1",2,"0","0","1",0,0,3,"0",0
27280,"0",35,"2",1,"0","1","0",1,4,3,"0",2
46570,"0",30,"2",1,"0","1","0",3,0,2,"1",2
14030,"0",28,"2",1,"1","0","1",0,0,2,"0",4
31080,"1",31,"1",1,"0","1","0",0,0,1,"0",0
47950,"0",30,"3",1,"0","1","0",1,0,1,"0",1
30510,"0",54,"2",1,"0","1","0",0,0,2,"0",0
72970,"0",36,"2",1,"1","0","0",0,0,4,"0",0
19630,"0",31,"3",2,"1","0","0",3,0,3,"0",2
159450,"0",58,"2",1,"1","0","0",1,0,1,"0",0
14240,"0",26,"2",1,"0","1","0",1,0,3,"0",3
21000,"0",37,"2",1,"0","1","0",2,0,2,"0",0
15300,"0",32,"2",1,"0","1","1",3,0,2,"0",0
11990,"0",60,"1",1,"0","1","1",0,0,4,"0",0
21210,"0",30,"2",1,"0","1","1",0,0,2,"0",2
15680,"0",24,"1",1,"1","0","0",3,1,2,"0",4
42490,"0",28,"3",1,"0","1","1",1,0,0,"0",0
21320,"0",27,"2",1,"1","0","0",0,4,1,"0",3
9310,"0",32,"1",1,"0","1","1",1,1,1,"0",0
48170,"0",31,"2",1,"0","1","1",0,0,3,"0",0
22350,"0",33,"2",1,"1","0","1",0,0,2,"0",0
9510,"0",27,"2",1,"1","0","0",1,1,1,"0",0
27120,"0",41,"2",2,"0","1","0",0,0,4,"0",0
23310,"0",49,"2",1,"0","1","0",3,4,4,"0",4
11310,"0",33,"2",1,"0","1","0",0,0,0,"0",0
15330,"0",38,"2",1,"0","1","0",3,0,1,"0",3
20390,"0",22,"2",1,"0","1","0",1,0,1,"0",0
60780,"0",32,"2",1,"0","1","1",1,0,3,"0",2
17430,"0",34,"1",1,"0","1","0",3,1,2,"0",2
63500,"0",31,"2",1,"0","1","0",0,4,4,"0",0
25220,"0",39,"2",2,"0","1","0",0,0,4,"0",3
32290,"0",38,"3",1,"0","1","0",3,4,0,"1",4
27080,"0",27,"1",1,"0","1","0",3,0,1,"0",3
10070,"0",22,"2",1,"0","1","1",1,3,2,"0",1
12170,"0",47,"1",1,"0","1","0",0,0,2,"0",0
27180,"0",20,"1",1,"1","0","1",1,0,2,"0",0
71740,"0",30,"3",1,"0","1","0",0,4,3,"0",0
10530,"0",27,"2",1,"0","1","0",0,0,1,"0",2
47460,"0",25,"1",1,"0","1","0",1,0,1,"0",0
11540,"0",57,"1",1,"0","1","0",3,1,0,"0",4
14030,"0",28,"2",1,"1","0","1",0,0,2,"0",4
42970,"1",40,"3",1,"0","1","0",1,0,4,"0",0
78550,"0",25,"2",1,"0","1","1",3,0,2,"0",0
8840,"0",36,"2",2,"0","1","1",1,0,4,"0",0
50960,"0",30,"3",1,"0","1","0",1,0,2,"0",0
7010,"0",32,"2",1,"0","1","0",3,0,2,"0",2
65600,"0",24,"2",1,"0","1","1",1,1,3,"0",0
14090,"0",54,"2",1,"0","1","0",0,0,4,"1",3
14240,"0",26,"2",1,"0","1","0",1,0,3,"0",3
9090,"0",36,"2",1,"0","1","1",3,2,4,"0",4
79800,"0",27,"2",1,"1","0","0",3,4,1,"0",0
15460,"0",24,"1",1,"1","0","0",0,0,3,"0",0
34470,"0",35,"1",2,"0","1","0",3,2,2,"0",3
20960,"0",49,"1",2,"0","1","0",3,0,3,"0",3
15440,"0",42,"1",2,"0","1","0",3,0,3,"0",1
7010,"0",40,"1",1,"0","1","0",0,0,2,"0",2
27590,"0",34,"2",1,"0","1","0",3,0,4,"0",4
11540,"0",57,"1",1,"0","1","0",3,1,0,"0",4
19840,"0",47,"2",1,"0","0","0",3,0,2,"0",4
18080,"0",22,"2",1,"0","1","0",3,0,3,"0",0
13600,"0",31,"2",1,"0","1","0",3,0,2,"0",2
9090,"0",36,"2",1,"0","1","1",3,2,4,"0",4
6970,"0",46,"2",1,"0","1","1",0,0,1,"0",0
15530,"0",44,"2",1,"0","1","0",0,0,2,"0",0
24150,"0",34,"2",1,"0","1","0",1,0,2,"0",2
26310,"0",28,"2",1,"1","0","1",1,1,2,"0",0
7500,"0",27,"0",1,"0","1","0",0,0,0,"0",0
38500,"0",27,"2",1,"0","1","0",3,0,3,"1",1
7170,"0",52,"2",1,"0","1","0",3,0,4,"0",4
13370,"0",34,"3",1,"0","1","0",2,0,1,"0",0
12170,"0",47,"1",1,"0","1","0",0,0,2,"0",0
11260,"0",21,"2",1,"1","0","0",3,4,1,"0",2
68870,"0",29,"2",1,"0","1","0",0,0,2,"0",0
39140,"1",38,"2",1,"0","1","0",3,4,2,"0",0
9320,"0",24,"2",1,"0","1","0",3,0,2,"0",2
48440,"0",33,"3",1,"1","0","0",3,0,0,"0",0
12400,"0",48,"1",2,"0","0","1",2,1,4,"0",0
77210,"0",30,"2",1,"0","1","0",0,4,1,"0",2
12640,"0",57,"1",1,"1","0","0",3,4,4,"0",4
21410,"0",35,"2",1,"0","1","0",3,1,3,"0",1
23020,"1",31,"2",1,"1","0","0",0,0,2,"0",0
96290,"0",24,"2",1,"0","1","0",0,0,3,"1",0
34480,"0",74,"1",1,"0","1","0",3,0,3,"0",4
28720,"0",36,"2",2,"0","1","0",3,1,4,"0",4
22780,"0",28,"2",1,"0","1","1",1,1,1,"0",0
33450,"0",39,"3",1,"1","0","0",0,0,4,"0",0
21450,"0",24,"2",1,"0","1","0",0,0,3,"0",0
19240,"0",27,"2",1,"1","0","0",1,4,1,"0",0
21460,"0",23,"2",1,"1","0","0",3,0,1,"0",3
19570,"0",31,"2",1,"0","1","0",0,0,3,"0",4
42100,"0",26,"2",1,"0","1","0",2,0,2,"0",0
31900,"0",24,"2",1,"0","1","0",0,0,2,"0",0
27620,"0",25,"2",1,"0","1","0",1,4,4,"0",0
11260,"0",21,"2",1,"1","0","0",3,4,1,"0",2
60700,"0",33,"2",1,"0","1","0",3,0,4,"0",4
15210,"1",31,"1",1,"0","1","0",1,0,2,"0",2
47950,"0",30,"3",1,"0","1","0",1,0,1,"0",1
24730,"0",25,"0",1,"0","1","0",0,0,0,"0",0
15460,"0",24,"1",1,"1","0","0",0,0,3,"0",0
148960,"0",68,"3",1,"0","1","1",0,0,4,"0",0
33490,"0",28,"3",1,"0","1","0",3,0,2,"0",0
23660,"1",36,"3",1,"0","1","1",1,2,3,"0",3
26290,"0",29,"2",1,"0","1","0",1,0,2,"0",3
7660,"0",66,"1",1,"0","1","0",1,2,2,"0",0
23970,"0",35,"2",1,"0","1","0",3,2,4,"0",0
10760,"0",26,"2",1,"0","1","0",3,0,2,"0",2
12250,"0",37,"2",1,"0","1","0",2,0,2,"0",2
8020,"0",37,"2",2,"0","1","0",1,0,4,"0",0
7070,"0",30,"2",1,"0","1","0",3,0,2,"0",2
9020,"0",21,"2",1,"1","0","0",0,0,3,"0",0
14030,"0",28,"2",1,"1","0","1",0,0,2,"0",4
21460,"0",23,"2",1,"1","0","0",3,0,1,"0",3
7300,"0",46,"1",1,"1","0","0",3,4,4,"0",2
11690,"0",67,"2",1,"0","1","0",0,4,4,"0",4
48440,"0",33,"3",1,"1","0","0",3,0,0,"0",0
9600,"0",30,"2",1,"0","1","0",3,3,3,"0",2
12390,"0",61,"2",1,"0","0","0",1,4,2,"0",4
15950,"0",51,"2",2,"0","1","0",3,0,3,"0",2
129760,"0",38,"3",1,"0","0","0",1,0,0,"1",0
12870,"0",45,"1",1,"0","1","1",3,4,4,"0",2
36200,"0",37,"2",2,"0","1","0",0,0,2,"0",2
58480,"0",24,"2",1,"0","1","0",2,0,2,"0",1
13720,"1",36,"2",1,"0","1","1",0,0,3,"0",0
19800,"0",19,"2",1,"1","0","0",3,0,1,"0",0
35990,"0",26,"1",1,"1","0","0",0,0,3,"0",4
13450,"0",26,"2",1,"0","1","0",0,0,2,"0",0
13300,"0",26,"2",1,"0","1","1",2,0,1,"0",1
26790,"0",29,"3",1,"0","1","0",3,0,1,"1",1
22250,"0",57,"2",1,"0","0","1",1,0,4,"0",0
83350,"0",47,"2",1,"0","0","0",0,4,4,"1",0
26470,"0",44,"2",2,"1","0","0",0,2,2,"0",3
26220,"0",34,"2",1,"0","1","0",1,1,2,"0",4
5180,"0",29,"2",1,"0","1","0",3,0,2,"0",1
15460,"0",24,"1",1,"1","0","0",0,0,3,"0",0
15160,"0",43,"1",1,"0","1","0",3,3,2,"0",1
22490,"0",30,"3",2,"0","1","1",0,1,3,"0",3
15300,"0",32,"2",1,"0","1","1",3,0,2,"0",0
13600,"0",31,"2",1,"0","1","0",3,0,2,"0",2
12640,"0",57,"1",1,"1","0","0",3,4,4,"0",4
26710,"0",50,"2",1,"0","0","0",1,1,2,"0",0
9600,"0",30,"2",1,"0","1","0",3,3,3,"0",2
38500,"0",27,"2",1,"0","1","0",3,0,3,"1",1
33940,"0",65,"0",1,"0","1","0",0,0,0,"0",4
44390,"0",33,"3",1,"0","1","0",1,0,4,"0",1
14240,"0",55,"3",1,"0","1","0",2,4,4,"0",4
59980,"0",27,"2",1,"0","1","0",0,0,2,"0",0
46110,"0",32,"2",1,"0","1","0",3,0,1,"0",0
55950,"0",24,"2",1,"0","1","0",1,1,2,"0",0
24060,"0",23,"2",1,"1","0","0",0,0,3,"0",0
23480,"0",46,"2",1,"0","1","0",0,0,2,"0",2
15680,"0",24,"1",1,"1","0","0",3,1,2,"0",4
36170,"0",20,"2",1,"1","0","0",2,4,4,"0",4
69670,"0",36,"3",1,"1","0","0",1,1,3,"0",4
23310,"0",49,"2",1,"0","1","0",3,4,4,"0",4
12710,"0",39,"2",1,"0","0","0",2,4,2,"0",0
20390,"0",22,"2",1,"0","1","0",1,0,1,"0",0
12620,"0",25,"2",1,"0","1","0",3,0,2,"0",2
69990,"0",34,"2",1,"0","1","0",0,0,3,"0",0
13910,"0",27,"2",1,"0","1","0",1,0,2,"0",1
8360,"0",23,"1",1,"0","1","1",1,1,1,"0",0
22100,"0",25,"1",1,"1","0","0",3,0,2,"0",0
9990,"0",25,"2",1,"0","1","0",3,4,4,"0",2
12870,"0",37,"2",1,"0","1","1",3,3,4,"0",4
30770,"0",52,"2",1,"0","1","0",3,0,2,"0",4
27180,"0",20,"1",1,"1","0","1",1,0,2,"0",0
21080,"0",29,"2",1,"1","0","0",3,0,3,"0",2
48110,"0",24,"1",1,"1","0","0",3,4,3,"1",4
26790,"0",29,"3",1,"0","1","0",3,0,1,"1",1
39130,"0",23,"2",1,"0","1","0",2,0,2,"0",2
12820,"0",32,"1",1,"0","1","0",0,1,2,"0",0
46110,"0",32,"2",1,"0","1","0",3,0,1,"0",0
10680,"0",28,"2",2,"0","1","0",1,0,4,"0",4
64580,"0",39,"3",2,"0","1","1",3,0,4,"0",0
14780,"0",44,"2",2,"0","1","0",0,0,4,"0",4
16800,"0",35,"2",1,"0","1","0",0,2,4,"0",1
9500,"0",33,"2",2,"1","0","1",0,0,4,"0",0
17780,"0",26,"0",1,"1","0","1",1,0,1,"0",0
10070,"0",22,"2",1,"0","1","1",1,3,2,"0",1
8020,"0",37,"2",2,"0","1","0",1,0,4,"0",0
21450,"0",24,"2",1,"0","1","0",0,0,3,"0",0
12830,"0",25,"2",1,"1","0","1",3,4,3,"0",4
38780,"1",37,"2",1,"0","1","1",1,1,1,"0",2
75820,"0",31,"3",1,"0","0","0",1,1,0,"0",4
61990,"0",28,"2",1,"1","0","0",0,0,2,"0",0
7450,"0",28,"1",1,"0","1","0",2,0,2,"0",0
35730,"0",23,"1",1,"0","1","0",1,0,2,"0",1
110540,"0",30,"3",1,"0","1","0",3,4,2,"1",2
14090,"0",54,"2",1,"0","1","0",0,0,4,"1",3
17550,"0",58,"1",1,"0","1","0",0,0,4,"0",4
27750,"0",31,"2",1,"0","1","1",3,0,3,"0",0
17430,"0",34,"1",1,"0","1","0",3,1,2,"0",2
7450,"0",28,"1",1,"0","1","0",2,0,2,"0",0
20390,"0",22,"2",1,"0","1","0",1,0,1,"0",0
7090,"0",27,"0",1,"0","1","1",2,3,1,"0",2
68870,"0",29,"2",1,"0","1","0",0,0,2,"0",0
21000,"0",37,"2",1,"0","1","0",2,0,2,"0",0
27120,"0",41,"2",2,"0","1","0",0,0,4,"0",0
13820,"0",28,"2",1,"0","1","0",3,0,2,"0",1
22490,"0",30,"3",2,"0","1","1",0,1,3,"0",3
39720,"0",25,"2",1,"1","0","0",3,0,3,"0",4
94360,"0",39,"1",2,"0","1","0",3,4,2,"1",2
145550,"0",23,"0",1,"0","1","1",1,4,0,"0",0
21450,"0",24,"2",1,"0","1","0",0,0,3,"0",0
16700,"0",22,"2",1,"0","1","0",1,0,1,"0",0
15970,"0",40,"1",2,"1","0","1",3,2,2,"0",2
12820,"0",20,"2",1,"1","0","0",0,0,2,"0",0
42810,"0",23,"2",1,"0","1","0",0,2,2,"0",0
23230,"0",24,"2",1,"1","0","0",1,0,3,"0",4
25220,"0",39,"2",2,"0","1","0",0,0,4,"0",3
6740,"0",20,"2",1,"0","1","0",0,1,3,"0",0
22490,"0",30,"3",2,"0","1","1",0,1,3,"0",3
12090,"0",47,"3",1,"0","1","1",1,0,0,"0",0
39720,"0",25,"2",1,"1","0","0",3,0,3,"0",4
75820,"0",31,"3",1,"0","0","0",1,1,0,"0",4
83180,"0",42,"3",1,"0","0","0",1,0,4,"0",0
10070,"0",22,"2",1,"0","1","1",1,3,2,"0",1
27600,"0",36,"2",1,"0","0","0",1,4,4,"1",4
23970,"0",35,"2",1,"0","1","0",3,2,4,"0",0
8360,"0",23,"1",1,"0","1","1",1,1,1,"0",0
7070,"0",30,"2",1,"0","1","0",3,0,2,"0",2
31860,"0",20,"2",1,"1","0","1",3,3,3,"0",3
12620,"0",25,"2",1,"0","1","0",3,0,2,"0",2
19220,"0",37,"1",1,"0","1","0",1,0,2,"0",0
80860,"0",42,"3",1,"0","1","1",1,1,4,"0",0
26590,"0",28,"2",1,"0","1","0",0,3,2,"0",2
64580,"0",39,"3",2,"0","1","1",3,0,4,"0",0
59540,"0",41,"1",1,"0","1","0",1,0,3,"0",1
30920,"0",22,"2",1,"1","0","0",1,1,1,"0",0
93980,"0",28,"3",1,"1","0","0",1,0,1,"1",0
44550,"1",30,"3",1,"0","1","0",1,0,2,"0",0
12620,"1",49,"1",1,"0","1","0",0,4,4,"0",4
41100,"0",23,"2",2,"1","0","0",0,0,4,"0",0
36210,"0",31,"2",1,"0","1","0",3,1,4,"0",0
30510,"0",54,"2",1,"0","1","0",0,0,2,"0",0
61990,"0",28,"2",1,"1","0","0",0,0,2,"0",0
60700,"0",33,"2",1,"0","1","0",3,0,4,"0",4
6970,"0",46,"2",1,"0","1","1",0,0,1,"0",0
94360,"0",39,"1",2,"0","1","0",3,4,2,"1",2
27790,"0",21,"2",1,"1","0","0",1,0,2,"1",3
45910,"0",54,"3",1,"0","1","0",3,3,2,"0",0
30740,"0",33,"2",2,"0","1","0",3,4,2,"0",2
22780,"0",28,"2",1,"0","1","1",1,1,1,"0",0
72280,"0",39,"1",1,"0","1","1",3,0,2,"0",4
9590,"0",29,"2",1,"0","1","0",1,0,2,"0",0
19500,"0",34,"2",1,"0","1","0",3,0,3,"0",1
14840,"0",25,"2",1,"0","1","0",1,4,2,"0",0
89780,"1",45,"3",1,"0","1","1",0,0,4,"0",0
14240,"0",55,"3",1,"0","1","0",2,4,4,"0",4
57430,"0",24,"2",1,"0","0","0",1,0,1,"0",4
12010,"0",26,"2",1,"0","1","1",1,0,1,"0",1
53020,"0",36,"3",1,"0","0","1",0,0,4,"0",4
48110,"0",24,"1",1,"1","0","0",3,4,3,"1",4
13130,"0",20,"2",1,"0","1","0",3,0,4,"0",4
21500,"0",24,"2",1,"0","1","1",1,0,2,"0",0
20120,"0",61,"2",1,"0","1","0",3,4,3,"0",2
7540,"0",38,"2",1,"0","1","0",1,4,4,"0",4
12820,"0",32,"1",1,"0","1","0",0,1,2,"0",0
14120,"0",29,"3",1,"0","1","0",3,0,2,"0",2
9310,"0",32,"1",1,"0","1","1",1,1,1,"0",0
36500,"0",22,"2",1,"1","0","0",0,0,1,"0",4
31610,"0",31,"2",1,"1","0","0",0,0,2,"0",0
35520,"0",27,"2",1,"0","1","0",0,0,3,"0",0
62290,"0",23,"1",1,"1","0","0",0,0,1,"0",0
38120,"0",23,"2",1,"0","1","0",3,1,1,"1",4
15260,"0",66,"3",1,"0","0","0",0,0,4,"1",4
24730,"0",25,"0",1,"0","1","0",0,0,0,"0",0
68360,"0",63,"2",1,"0","1","0",0,0,4,"0",0
30740,"0",33,"2",2,"0","1","0",3,4,2,"0",2
40200,"0",27,"2",1,"0","1","0",0,0,2,"0",2
42970,"1",40,"3",1,"0","1","0",1,0,4,"0",0
19190,"0",35,"2",1,"1","0","0",1,0,3,"0",3
12230,"1",46,"2",1,"1","0","1",1,0,4,"0",0
13330,"0",43,"2",2,"0","0","1",0,0,0,"0",0
33680,"0",23,"2",1,"1","0","0",3,3,4,"1",4
32340,"0",23,"1",1,"1","0","0",0,0,1,"0",0
33490,"0",28,"3",1,"0","1","0",3,0,2,"0",0
30770,"0",52,"2",1,"0","1","0",3,0,2,"0",4
62600,"0",28,"1",1,"1","0","1",1,0,3,"0",3
8360,"0",23,"1",1,"0","1","1",1,1,1,"0",0
24730,"0",25,"0",1,"0","1","0",0,0,0,"0",0
145550,"0",23,"0",1,"0","1","1",1,4,0,"0",0
10920,"0",49,"2",1,"0","1","0",1,0,2,"0",4
24060,"0",31,"3",1,"0","1","0",3,0,0,"0",3
12850,"0",32,"2",1,"1","0","1",0,4,3,"0",0
33450,"0",39,"3",1,"1","0","0",0,0,4,"0",0
64580,"0",39,"3",2,"0","1","1",3,0,4,"0",0
26590,"0",28,"2",1,"0","1","0",0,3,2,"0",2
63040,"0",36,"2",1,"0","1","0",3,4,4,"0",4
7070,"0",30,"2",1,"0","1","0",3,0,2,"0",2
13310,"0",22,"2",1,"0","1","0",1,0,1,"0",0
14240,"0",55,"3",1,"0","1","0",2,4,4,"0",4
23030,"0",45,"2",1,"0","1","1",0,0,4,"0",0
30920,"0",22,"2",1,"1","0","0",1,1,1,"0",0
68500,"0",34,"3",2,"0","1","1",1,1,0,"0",0
6260,"0",24,"1",1,"0","1","0",0,0,2,"0",0
33680,"0",23,"2",1,"1","0","0",3,3,4,"1",4
20580,"1",33,"2",1,"0","1","0",3,0,2,"0",2
22780,"0",28,"2",1,"0","1","1",1,1,1,"0",0
113280,"0",29,"3",1,"0","1","0",1,0,2,"0",0
44630,"0",26,"3",1,"0","1","0",3,0,2,"0",0
74850,"0",53,"3",1,"0","1","0",3,4,0,"1",0
159450,"0",58,"2",1,"1","0","0",1,0,1,"0",0
33680,"0",23,"2",1,"1","0","0",3,3,4,"1",4
62600,"0",28,"1",1,"1","0","1",1,0,3,"0",3
6970,"0",46,"2",1,"0","1","1",0,0,1,"0",0
48440,"0",33,"3",1,"1","0","0",3,0,0,"0",0
10380,"0",49,"2",1,"0","1","1",0,0,3,"0",3
10420,"0",33,"2",1,"0","1","1",1,4,2,"0",0
36210,"0",31,"2",1,"0","1","0",3,1,4,"0",0
4260,"0",39,"1",1,"0","1","0",3,0,4,"0",4
12450,"0",33,"2",1,"0","1","0",1,0,2,"0",0
34300,"0",31,"2",2,"0","1","0",3,2,4,"0",2
67610,"0",68,"2",1,"1","0","1",3,4,2,"0",0
2760,"0",22,"1",1,"1","0","1",1,0,2,"0",4
52340,"0",28,"3",1,"0","1","1",1,0,0,"0",0
20300,"0",24,"2",1,"0","1","0",1,4,3,"0",1
35520,"0",27,"2",1,"0","1","0",0,0,3,"0",0
19010,"0",29,"3",1,"1","0","0",3,1,2,"0",4
29780,"0",32,"2",2,"0","1","0",3,4,2,"0",4
69990,"0",34,"2",1,"0","1","0",0,0,3,"0",0
2760,"0",22,"1",1,"1","0","1",1,0,2,"0",4
12360,"0",23,"2",1,"1","0","0",3,0,1,"0",4
140270,"0",27,"3",1,"0","1","1",1,0,3,"0",0
93980,"0",28,"3",1,"1","0","0",1,0,1,"1",0
101440,"0",21,"2",1,"0","1","0",3,1,3,"0",4
68720,"1",55,"2",1,"0","1","0",0,0,1,"0",0
14740,"0",33,"3",1,"0","1","0",2,0,1,"0",1
21080,"0",29,"2",1,"1","0","0",3,0,3,"0",2
25380,"0",47,"1",2,"0","1","1",3,0,4,"0",0
49330,"0",25,"2",1,"0","1","0",1,0,3,"0",0
14420,"0",32,"1",2,"0","0","1",0,0,3,"0",0
19870,"0",21,"1",2,"1","0","0",0,0,2,"0",0
22490,"0",30,"3",2,"0","1","1",0,1,3,"0",3
55950,"0",24,"2",1,"0","1","0",1,1,2,"0",0
39130,"0",23,"2",1,"0","1","0",2,0,2,"0",2
30010,"0",40,"2",1,"1","0","0",1,0,3,"0",4
31610,"0",31,"2",1,"1","0","0",0,0,2,"0",0
47950,"0",30,"3",1,"0","1","0",1,0,1,"0",1
34460,"0",42,"2",2,"0","1","0",0,0,4,"0",0
26290,"0",29,"2",1,"0","1","0",1,0,2,"0",3
42810,"0",23,"2",1,"0","1","0",0,2,2,"0",0
7070,"0",30,"2",1,"0","1","0",3,0,2,"0",2
47360,"0",25,"1",1,"0","1","0",1,0,1,"0",0
86480,"0",27,"2",1,"0","1","0",3,0,1,"0",0
27590,"0",34,"2",1,"0","1","0",3,0,4,"0",4
29780,"0",32,"2",1,"0","1","0",3,2,2,"0",2
13310,"0",22,"2",1,"0","1","0",1,0,1,"0",0
6970,"0",46,"2",1,"0","1","1",0,0,1,"0",0
26700,"0",35,"3",1,"0","1","0",3,0,4,"1",4
72280,"0",39,"1",1,"0","1","1",3,0,2,"0",4
113280,"0",29,"3",1,"0","1","0",1,0,2,"0",0
113280,"0",29,"3",1,"0","1","0",1,0,2,"0",0
19800,"0",19,"2",1,"1","0","0",3,0,1,"0",0
22380,"0",25,"2",1,"0","1","0",3,0,2,"0",1
14840,"0",25,"2",1,"0","1","0",1,4,2,"0",0
47460,"0",25,"1",1,"0","1","0",1,0,1,"0",0
30790,"0",36,"2",1,"0","1","1",3,4,2,"0",4
12740,"0",37,"1",1,"0","1","1",0,0,1,"0",0
12040,"0",35,"2",1,"1","0","1",3,1,2,"0",1
15370,"0",50,"2",1,"0","1","0",1,4,4,"0",4
14840,"0",25,"2",1,"0","1","0",1,4,2,"0",0
11360,"0",32,"2",2,"0","0","0",1,3,4,"0",0
10420,"0",33,"2",1,"0","1","1",1,4,2,"0",0
7450,"0",28,"1",1,"0","1","0",2,0,2,"0",0
64190,"0",44,"3",2,"0","0","0",0,0,4,"1",4
11310,"0",33,"2",1,"0","1","0",0,0,0,"0",0
26710,"0",50,"2",1,"0","0","0",1,1,2,"0",0
126800,"0",30,"3",1,"0","0","1",3,4,4,"0",0
32340,"0",23,"1",1,"1","0","0",0,0,1,"0",0
23260,"0",27,"2",1,"0","1","0",1,2,2,"0",4
3430,"0",27,"2",1,"0","1","0",0,0,1,"0",1
9990,"0",25,"2",1,"0","1","0",3,4,4,"0",2
11990,"0",60,"1",1,"0","1","1",0,0,4,"0",0
14180,"0",35,"1",1,"1","0","1",3,1,2,"0",2
119380,"0",39,"3",2,"0","1","0",1,0,2,"0",0
30770,"0",52,"2",1,"0","1","0",3,0,2,"0",4
45910,"0",54,"3",1,"0","1","0",3,3,2,"0",0
59540,"0",41,"1",1,"0","1","0",1,0,3,"0",1
22410,"0",48,"1",2,"1","0","1",0,0,1,"0",3
12390,"0",61,"2",1,"0","0","0",1,4,2,"0",4
34300,"0",31,"2",2,"0","1","0",3,2,4,"0",2
22350,"0",33,"2",1,"1","0","1",0,0,2,"0",0
35990,"0",26,"1",1,"1","0","0",0,0,3,"0",4
109740,"0",26,"3",1,"0","1","0",3,0,0,"0",0
14120,"0",29,"3",1,"0","1","0",3,0,2,"0",2
21410,"0",35,"2",1,"0","1","0",3,1,3,"0",1
31900,"0",24,"2",1,"0","1","0",0,0,2,"0",0
59540,"0",41,"1",1,"0","1","0",1,0,3,"0",1
16800,"0",35,"2",1,"0","1","0",0,2,4,"0",1
21080,"0",29,"2",1,"1","0","0",3,0,3,"0",2
37570,"0",62,"2",1,"0","0","1",3,0,4,"0",4
12620,"0",25,"2",1,"0","1","0",3,0,2,"0",2
12040,"0",35,"2",1,"1","0","1",3,1,2,"0",1
31490,"0",22,"2",1,"0","0","0",0,0,1,"0",1
63500,"0",31,"2",1,"0","1","0",0,4,4,"0",0
14590,"0",43,"1",1,"0","1","0",3,0,2,"0",2
15460,"0",24,"1",1,"1","0","0",0,0,3,"0",0
11260,"0",21,"2",1,"1","0","0",3,4,1,"0",2
110540,"0",30,"3",1,"0","1","0",3,4,2,"1",2
7540,"0",38,"2",1,"0","1","0",1,4,4,"0",4
13330,"0",43,"2",2,"0","0","1",0,0,0,"0",0
78820,"0",45,"2",2,"0","0","0",0,0,3,"0",4
12160,"0",23,"2",1,"1","0","1",0,0,1,"0",0
14120,"0",29,"3",1,"0","1","0",3,0,2,"0",2
35730,"0",23,"1",1,"0","1","0",1,0,2,"0",1
30770,"0",52,"2",1,"0","1","0",3,0,2,"0",4
27620,"0",25,"2",1,"0","1","0",1,4,4,"0",0
20300,"0",24,"2",1,"0","1","0",1,4,3,"0",1
11680,"0",27,"1",1,"0","1","1",0,0,2,"0",3
44550,"1",30,"3",1,"0","1","0",1,0,2,"0",0
30510,"0",54,"2",1,"0","1","0",0,0,2,"0",0
42100,"0",26,"2",1,"0","1","0",2,0,2,"0",0
45910,"0",54,"3",1,"0","1","0",3,3,2,"0",0
19430,"0",23,"2",1,"0","1","0",3,0,1,"0",0
15340,"0",23,"2",1,"1","0","0",1,0,1,"0",0
36210,"0",31,"2",1,"0","1","0",3,1,4,"0",0
19430,"0",23,"2",1,"0","1","0",3,0,1,"0",0
53020,"0",36,"3",1,"0","0","1",0,0,4,"0",4
44730,"0",31,"2",1,"0","1","0",2,0,4,"0",2
36500,"0",22,"2",1,"1","0","0",0,0,1,"0",4
18370,"0",34,"1",1,"0","0","0",1,0,3,"0",0
47960,"0",56,"2",1,"0","0","0",2,0,4,"1",4
12090,"0",47,"3",1,"0","1","1",1,0,0,"0",0
27080,"0",27,"1",1,"0","1","0",3,0,1,"0",3
24060,"0",23,"2",1,"1","0","0",0,0,3,"0",0
16800,"0",35,"2",1,"0","1","0",0,2,4,"0",1
34470,"0",35,"1",2,"0","1","0",3,2,2,"0",3
19430,"0",23,"2",1,"0","1","0",3,0,1,"0",0
28720,"0",36,"2",2,"0","1","0",3,1,4,"0",4
13310,"0",22,"2",1,"0","1","0",1,0,1,"0",0
9590,"0",29,"2",1,"0","1","0",1,0,2,"0",0
12400,"0",38,"2",1,"0","1","0",3,4,4,"0",2
30590,"1",61,"1",1,"0","1","0",3,3,3,"0",4
19130,"0",36,"2",1,"0","1","0",1,3,1,"0",3
9390,"0",28,"2",1,"0","1","1",2,2,3,"0",0
21410,"0",35,"2",1,"0","1","0",3,1,3,"0",1
15950,"0",51,"2",2,"0","1","0",3,0,3,"0",2
48430,"0",43,"2",1,"1","0","1",0,0,4,"0",0
79800,"0",27,"2",1,"1","0","0",3,4,1,"0",0
